                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                  1.849,                  1.451,                  1.774,                0.99411,                0.85299,                0.96853,                0.42118,                 1.8466,                 1.7076,                 1.9342,               0.008218,               0.008218,               0.008218
                     11,                 1.7647,                   1.34,                 1.6716,                0.80665,                0.90757,                0.94769,                0.35233,                 2.1424,                 1.6966,                 2.1921,                0.00802,                0.00802,                0.00802
                     12,                 1.6293,                 1.1352,                 1.5541,                0.92707,                0.94043,                0.96544,                 0.5778,                 1.3938,                 1.2869,                  1.584,               0.007822,               0.007822,               0.007822
                     13,                 1.4208,                 1.1314,                 1.4789,                0.97726,                 0.9417,                0.96886,                 0.5308,                 1.4832,                 1.2458,                 1.5818,               0.007624,               0.007624,               0.007624
                     14,                 1.4062,                 1.0092,                 1.4192,                0.97648,                0.94167,                0.96502,                0.64529,                 1.2098,                0.91926,                 1.3725,               0.007426,               0.007426,               0.007426
                     15,                 1.3282,                  0.988,                 1.3661,                0.99515,                0.94972,                 0.9743,                0.58339,                 1.3224,                0.87579,                 1.4004,               0.007228,               0.007228,               0.007228
                     16,                 1.2481,                0.94649,                  1.329,                0.99743,                0.96253,                0.97268,                0.65025,                 1.1328,                0.82452,                 1.2934,                0.00703,                0.00703,                0.00703
                     17,                 1.1699,                0.92164,                 1.2584,                0.99731,                  0.952,                0.97426,                0.75695,                 0.9113,                0.92888,                 1.1797,               0.006832,               0.006832,               0.006832
                     18,                 1.1343,                0.89921,                 1.2319,                0.99162,                0.95515,                0.97905,                0.75721,                0.86532,                0.87017,                 1.1326,               0.006634,               0.006634,               0.006634
                     19,                 1.0609,                0.84863,                 1.1846,                0.99534,                0.95984,                0.97896,                0.80547,                0.82177,                0.71009,                 1.0846,               0.006436,               0.006436,               0.006436
                     20,                 1.0006,                0.83464,                 1.1711,                0.99503,                0.96604,                 0.9789,                0.81808,                0.77308,                0.70949,                 1.0619,               0.006238,               0.006238,               0.006238
                     21,                0.98687,                0.81694,                 1.1464,                0.99536,                0.97037,                0.98473,                 0.7786,                0.79454,                0.69626,                  1.063,                0.00604,                0.00604,                0.00604
                     22,                0.95571,                0.78187,                 1.0931,                0.99495,                0.96899,                0.98115,                0.82873,                0.73653,                0.73308,                 1.0479,               0.005842,               0.005842,               0.005842
                     23,                0.91027,                 0.7724,                 1.1004,                0.99734,                0.96997,                0.98258,                0.84657,                0.62164,                0.65295,                0.97525,               0.005644,               0.005644,               0.005644
                     24,                0.87344,                0.74129,                 1.0638,                0.99906,                 0.9695,                 0.9822,                0.86112,                 0.5953,                0.65486,                0.96279,               0.005446,               0.005446,               0.005446
                     25,                0.87629,                0.72448,                  1.066,                0.99108,                0.97163,                0.98715,                0.84109,                0.68183,                0.65232,                 1.0007,               0.005248,               0.005248,               0.005248
                     26,                0.82506,                0.72302,                 1.0675,                0.98751,                0.97266,                0.98661,                0.83348,                0.65397,                0.61709,                 0.9784,                0.00505,                0.00505,                0.00505
                     27,                0.79725,                0.70955,                 1.0686,                0.99304,                0.96897,                0.98556,                0.86323,                0.57355,                0.58361,                0.94488,               0.004852,               0.004852,               0.004852
                     28,                0.78888,                0.70793,                 1.0442,                0.99135,                0.96648,                0.98708,                0.87306,                0.53188,                0.53243,                0.91745,               0.004654,               0.004654,               0.004654
                     29,                0.75144,                0.70708,                 1.0372,                0.98787,                 0.9676,                0.99009,                0.82467,                0.64291,                0.63986,                0.98657,               0.004456,               0.004456,               0.004456
                     30,                0.74182,                0.68116,                 1.0033,                0.98945,                0.96994,                0.99141,                0.90075,                 0.5217,                0.53359,                0.91289,               0.004258,               0.004258,               0.004258
                     31,                0.70022,                0.66076,                 1.0034,                0.99769,                0.96316,                0.99019,                0.89091,                0.48232,                0.52153,                0.90165,                0.00406,                0.00406,                0.00406
                     32,                0.70525,                0.65693,                  1.012,                0.98796,                0.96959,                0.99074,                0.91055,                0.46727,                0.51257,                0.90089,               0.003862,               0.003862,               0.003862
                     33,                0.67733,                0.64074,                0.98383,                0.99811,                0.96403,                0.99033,                0.87794,                0.50972,                0.54664,                0.91175,               0.003664,               0.003664,               0.003664
                     34,                0.70942,                 0.6434,                0.99024,                0.99845,                0.96221,                0.98793,                0.89724,                0.45762,                0.50532,                0.89573,               0.003466,               0.003466,               0.003466
                     35,                0.68468,                0.64652,                0.98589,                0.98933,                0.97061,                0.99184,                0.89066,                0.48418,                0.54145,                0.90767,               0.003268,               0.003268,               0.003268
                     36,                 0.6586,                0.61902,                0.97209,                0.99412,                0.96881,                0.99146,                0.90966,                0.47964,                0.49259,                0.90217,                0.00307,                0.00307,                0.00307
