                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.19277,                0.18426,                0.79836,                0.99847,                0.99841,                  0.995,                0.99015,                0.10915,                0.12708,                0.79267,               0.001264,               0.001264,               0.001264
                     37,                0.19203,                0.18217,                0.80146,                0.99992,                0.99847,                  0.995,                0.99373,                    inf,                0.12657,                0.79041,              0.0012592,              0.0012592,              0.0012592
                     38,                0.18533,                0.17835,                0.80081,                0.99802,                0.99831,                  0.995,                0.99232,                0.10194,                0.12092,                0.79051,              0.0012545,              0.0012545,              0.0012545
                     39,                0.17981,                0.17579,                0.79614,                0.99883,                0.99833,                  0.995,                0.99364,                    inf,                0.11119,                0.78789,              0.0012498,              0.0012498,              0.0012498
                     40,                0.18612,                0.17721,                0.79638,                0.99971,                0.99799,                  0.995,                0.99198,                0.10019,                0.11965,                0.78865,              0.0012451,              0.0012451,              0.0012451
                     41,                0.18986,                0.18058,                0.79895,                0.99901,                 0.9978,                  0.995,                0.99407,                0.10745,                0.12651,                0.78808,              0.0012404,              0.0012404,              0.0012404
                     42,                0.18364,                0.17339,                0.79947,                0.99791,                0.99791,                  0.995,                 0.9916,                0.10018,                0.12121,                0.78901,              0.0012357,              0.0012357,              0.0012357
                     43,                0.17787,                0.17308,                0.79659,                0.99891,                0.99734,                  0.995,                0.99423,                0.08408,                0.10592,                0.78603,              0.0012309,              0.0012309,              0.0012309
                     44,                0.18469,                0.17319,                0.79668,                 0.9989,                0.99837,                  0.995,                0.99351,                0.07952,                0.10775,                 0.7874,              0.0012262,              0.0012262,              0.0012262
                     45,                0.18605,                0.17139,                0.79724,                 0.9993,                0.99802,                  0.995,                0.99366,                0.08542,                0.10578,                0.78697,              0.0012215,              0.0012215,              0.0012215
                     46,                0.17968,                0.17059,                 0.7973,                 0.9991,                0.99857,                  0.995,                0.99381,                0.08101,                  0.102,                0.78857,              0.0012168,              0.0012168,              0.0012168
                     47,                0.17269,                0.16807,                0.79471,                0.99922,                0.99785,                  0.995,                0.98955,                0.07626,                0.10314,                0.78597,              0.0012121,              0.0012121,              0.0012121
