                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 3.4619,                 3.4154,                 3.6747,                      0,                      0,                      0,                      0,                 5.5919,                 4.2722,                 4.0569,               0.062288,              0.0032882,              0.0032882
                     21,                  3.813,                 3.1656,                 3.4756,                      0,                      0,                      0,                      0,                  5.591,                 4.2766,                 4.0549,               0.060406,               0.003406,               0.003406
                     22,                 3.4013,                 2.8844,                 3.2268,                      0,                      0,                      0,                      0,                  5.589,                 4.2782,                 4.0535,                0.05852,              0.0035199,              0.0035199
                     23,                 3.4871,                 3.0284,                 3.3507,                      0,                      0,                      0,                      0,                 5.5879,                  4.281,                 4.0532,                0.05663,              0.0036298,              0.0036298
                     24,                 3.1994,                 2.8472,                 3.2513,                      0,                      0,                      0,                      0,                 5.5872,                 4.2847,                  4.052,               0.054736,              0.0037358,              0.0037358
                     25,                 3.6833,                 2.6881,                 3.1397,                      0,                      0,                      0,                      0,                 5.5872,                 4.2867,                  4.052,               0.052838,              0.0038378,              0.0038378
                     26,                 3.2403,                 2.5109,                 2.9151,                      0,                      0,                      0,                      0,                  5.588,                 4.2905,                 4.0531,               0.050936,              0.0039358,              0.0039358
                     27,                 3.1236,                 2.4781,                 2.8832,                      0,                      0,                      0,                      0,                  5.588,                 4.2905,                 4.0531,                0.04903,              0.0040299,              0.0040299
                     28,                  2.897,                 2.6005,                 3.0225,                      0,                      0,                      0,                      0,                  5.588,                 4.2907,                 4.0534,                0.04712,                0.00412,                0.00412
                     29,                 3.0063,                  2.141,                 2.6526,                      0,                      0,                      0,                      0,                 5.5903,                 4.3005,                 4.0545,               0.045206,              0.0042061,              0.0042061
                     30,                 3.1402,                 2.5257,                 3.1975,                      0,                      0,                      0,                      0,                 5.5903,                 4.3005,                 4.0545,               0.043288,              0.0042883,              0.0042883
                     31,                 2.6292,                 2.1849,                 2.7054,                      0,                      0,                      0,                      0,                 5.5909,                 4.3034,                 4.0553,               0.041367,              0.0043665,              0.0043665
                     32,                 2.6932,                 2.1731,                 2.6619,                      0,                      0,                      0,                      0,                 5.5908,                 4.3107,                 4.0558,               0.039441,              0.0044408,              0.0044408
                     33,                 2.8651,                 2.0814,                 2.5227,                      0,                      0,                      0,                      0,                 5.5908,                 4.3107,                 4.0558,               0.037511,              0.0045111,              0.0045111
                     34,                 2.7434,                 2.1629,                 2.6492,                      0,                      0,                      0,                      0,                 5.5924,                  4.313,                 4.0557,               0.035577,              0.0045775,              0.0045775
                     35,                 2.6081,                 2.1848,                 2.4206,                      0,                      0,                      0,                      0,                 5.5924,                 4.3196,                 4.0556,                0.03364,              0.0046399,              0.0046399
                     36,                 2.6796,                 2.1929,                 2.5209,                      0,                      0,                      0,                      0,                 5.5924,                 4.3196,                 4.0556,               0.031698,              0.0046983,              0.0046983
                     37,                 2.4311,                 2.0691,                 2.5423,                      0,                      0,                      0,                      0,                 5.5925,                  4.325,                 4.0548,               0.029753,              0.0047528,              0.0047528
                     38,                  2.534,                 2.1757,                 2.4314,                      0,                      0,                      0,                      0,                 5.5921,                 4.3254,                 4.0534,               0.027803,              0.0048033,              0.0048033
                     39,                 2.3408,                 2.1116,                 2.4904,                      0,                      0,                      0,                      0,                 5.5921,                 4.3254,                 4.0534,                0.02585,              0.0048498,              0.0048498
                     40,                 2.4494,                 1.9036,                 2.3189,                      0,                      0,                      0,                      0,                 5.5879,                 4.3271,                 4.0504,               0.023892,              0.0048924,              0.0048924
                     41,                 2.6301,                 1.8655,                 2.2734,                      0,                      0,                      0,                      0,                  5.582,                 4.3157,                 4.0442,               0.021931,               0.004931,               0.004931
                     42,                 2.3465,                 1.6944,                  2.112,                      0,                      0,                      0,                      0,                  5.582,                 4.3157,                 4.0442,               0.019966,              0.0049657,              0.0049657
                     43,                  2.326,                 1.7913,                 2.2132,                      0,                      0,                      0,                      0,                 5.5588,                 4.2906,                 4.0216,               0.017996,              0.0049964,              0.0049964
                     44,                 2.2825,                 1.9357,                 2.2615,                      0,                      0,                      0,                      0,                 5.5588,                 4.2906,                 4.0216,               0.016023,              0.0050232,              0.0050232
                     45,                 2.3324,                 1.8668,                 2.2609,                      0,                      0,                      0,                      0,                 5.4447,                 4.1906,                 3.9259,               0.014046,               0.005046,               0.005046
                     46,                 2.1808,                 1.6408,                 2.1057,                      0,                      0,                      0,                      0,                 5.4447,                 4.1906,                 3.9259,               0.012065,              0.0050648,              0.0050648
                     47,                 2.2243,                 1.7488,                 2.2162,                0.00929,                   0.25,                0.05427,                0.01683,                 4.5574,                 3.8188,                 3.6253,                0.01008,              0.0050797,              0.0050797
                     48,                 2.5032,                  1.989,                   2.32,                0.00929,                   0.25,                0.05427,                0.01683,                 4.5574,                 3.8188,                 3.6253,              0.0080906,              0.0050906,              0.0050906
                     49,                 2.4523,                 1.8242,                 2.2757,                0.01159,                0.33333,                0.33167,                 0.1489,                 3.5828,                 3.5301,                 3.3697,              0.0060975,              0.0050975,              0.0050975
                     50,                 2.4453,                 1.7382,                 2.3867,                0.01159,                0.33333,                0.33167,                 0.1489,                 3.5828,                 3.5301,                 3.3697,                0.00505,                0.00505,                0.00505
                     51,                  2.229,                 1.6519,                 2.2216,                0.01066,                0.35417,                0.33144,                  0.135,                 2.7873,                 2.8393,                 2.8887,                0.00505,                0.00505,                0.00505
                     52,                 2.4253,                 1.6325,                 2.1214,                0.01066,                0.35417,                0.33144,                  0.135,                 2.7873,                 2.8393,                 2.8887,               0.004951,               0.004951,               0.004951
                     53,                  2.401,                 1.7516,                 2.2755,                0.02023,                0.91667,                0.66828,                0.32781,                 2.1515,                 2.6904,                 2.7856,               0.004852,               0.004852,               0.004852
                     54,                 2.1676,                 1.6623,                 2.1357,                0.02023,                0.91667,                0.66828,                0.32781,                 2.1515,                 2.6904,                 2.7856,               0.004753,               0.004753,               0.004753
                     55,                 2.3109,                 1.7336,                 2.2888,                0.98645,                0.32787,                0.99447,                0.43496,                 1.9746,                  2.349,                 2.6028,               0.004654,               0.004654,               0.004654
                     56,                 2.1374,                 1.6778,                 2.1154,                0.98645,                0.32787,                0.99447,                0.43496,                 1.9746,                  2.349,                 2.6028,               0.004555,               0.004555,               0.004555
                     57,                 2.1498,                 1.5802,                 2.1168,                0.79118,                0.59028,                0.86268,                0.26289,                 2.1097,                 2.0314,                 2.5395,               0.004456,               0.004456,               0.004456
                     58,                   2.21,                 1.6359,                 2.0728,                0.79118,                0.59028,                0.86268,                0.26289,                 2.1097,                 2.0314,                 2.5395,               0.004357,               0.004357,               0.004357
                     59,                 2.1128,                 1.6591,                 2.0646,                0.88887,                 0.7806,                0.91546,                0.34206,                 1.9794,                 1.9196,                 2.3973,               0.004258,               0.004258,               0.004258
                     60,                 2.1437,                  1.643,                 2.0348,                0.88887,                 0.7806,                0.91546,                0.34206,                 1.9794,                 1.9196,                 2.3973,               0.004159,               0.004159,               0.004159
                     61,                 2.0747,                 1.4959,                 1.8996,                0.98688,                0.92312,                  0.995,                0.43732,                 1.9164,                 1.7385,                 2.3383,                0.00406,                0.00406,                0.00406
                     62,                 2.0644,                 1.5052,                 1.9793,                0.98688,                0.92312,                  0.995,                0.43732,                 1.9164,                 1.7385,                 2.3383,               0.003961,               0.003961,               0.003961
                     63,                 2.3233,                 1.5912,                 2.0666,                0.92137,                0.85479,                0.97575,                0.30974,                 2.1206,                 1.7954,                 2.3907,               0.003862,               0.003862,               0.003862
                     64,                 2.0476,                 1.4785,                 1.9457,                0.92137,                0.85479,                0.97575,                0.30974,                 2.1206,                 1.7954,                 2.3907,               0.003763,               0.003763,               0.003763
                     65,                 2.1632,                 1.6261,                 2.0518,                0.99149,                 0.9129,                  0.995,                0.44398,                 1.9703,                 1.7842,                 2.2048,               0.003664,               0.003664,               0.003664
                     66,                 2.1329,                 1.5905,                 2.0786,                0.99149,                 0.9129,                  0.995,                0.44398,                 1.9703,                 1.7842,                 2.2048,               0.003565,               0.003565,               0.003565
                     67,                 2.0334,                 1.5031,                 1.9173,                0.89921,                0.88083,                0.97127,                  0.455,                 1.9368,                 1.6281,                 2.1099,               0.003466,               0.003466,               0.003466
                     68,                 2.0881,                 1.4209,                 1.9803,                0.89921,                0.88083,                0.97127,                  0.455,                 1.9368,                 1.6281,                 2.1099,               0.003367,               0.003367,               0.003367
                     69,                  2.052,                 1.4773,                 1.9306,                0.95724,                0.96223,                0.98045,                0.49414,                 1.8256,                 1.6767,                 2.0253,               0.003268,               0.003268,               0.003268
                     70,                 2.1647,                 1.5872,                 2.0471,                0.95724,                0.96223,                0.98045,                0.49414,                 1.8256,                 1.6767,                 2.0253,               0.003169,               0.003169,               0.003169
                     71,                 1.9885,                 1.4414,                 1.9212,                0.96727,                0.94606,                0.98074,                0.47224,                 1.8546,                 1.7054,                 1.9648,                0.00307,                0.00307,                0.00307
                     72,                 2.1625,                 1.4364,                 1.8999,                0.96727,                0.94606,                0.98074,                0.47224,                 1.8546,                 1.7054,                 1.9648,               0.002971,               0.002971,               0.002971
                     73,                 1.9229,                 1.4048,                 1.8894,                0.90937,                0.95385,                0.96033,                0.47166,                 1.8985,                 1.5997,                 1.9919,               0.002872,               0.002872,               0.002872
                     74,                 1.9785,                 1.5904,                 2.0329,                0.90937,                0.95385,                0.96033,                0.47166,                 1.8985,                 1.5997,                 1.9919,               0.002773,               0.002773,               0.002773
                     75,                 2.1403,                 1.4295,                 1.9745,                0.97848,                      1,                  0.995,                0.50308,                 1.8052,                 1.3454,                 1.9152,               0.002674,               0.002674,               0.002674
                     76,                 1.9892,                 1.4188,                 1.8524,                0.97848,                      1,                  0.995,                0.50308,                 1.8052,                 1.3454,                 1.9152,               0.002575,               0.002575,               0.002575
                     77,                 1.9654,                 1.4201,                 1.8993,                0.96945,                 0.9421,                  0.995,                0.52528,                 1.7507,                 1.6124,                 1.8889,               0.002476,               0.002476,               0.002476
                     78,                 2.0649,                 1.4022,                 2.0532,                0.96945,                 0.9421,                  0.995,                0.52528,                 1.7507,                 1.6124,                 1.8889,               0.002377,               0.002377,               0.002377
                     79,                 2.0317,                 1.4414,                 2.0023,                0.94002,                0.97917,                0.98032,                0.53191,                 1.7444,                 1.5322,                 1.9541,               0.002278,               0.002278,               0.002278
                     80,                 1.9153,                 1.3689,                 1.8808,                0.94002,                0.97917,                0.98032,                0.53191,                 1.7444,                 1.5322,                 1.9541,               0.002179,               0.002179,               0.002179
                     81,                 2.2324,                 1.3786,                 1.8967,                0.94713,                      1,                0.99447,                0.56878,                  1.765,                 1.2866,                 1.9898,                0.00208,                0.00208,                0.00208
                     82,                 2.1016,                 1.4816,                  1.919,                0.94713,                      1,                0.99447,                0.56878,                  1.765,                 1.2866,                 1.9898,               0.001981,               0.001981,               0.001981
                     83,                 2.1201,                 1.5257,                 2.0914,                0.93811,                0.96528,                0.96848,                0.45788,                 1.8377,                 1.3727,                 2.0972,               0.001882,               0.001882,               0.001882
                     84,                 2.1722,                   1.41,                 1.8852,                0.93811,                0.96528,                0.96848,                0.45788,                 1.8377,                 1.3727,                 2.0972,               0.001783,               0.001783,               0.001783
                     85,                 1.9577,                 1.3385,                   1.86,                0.92739,                0.94927,                0.96388,                0.50581,                 1.8553,                 1.2676,                 2.0339,               0.001684,               0.001684,               0.001684
                     86,                 1.8703,                 1.3592,                 1.8191,                0.92739,                0.94927,                0.96388,                0.50581,                 1.8553,                 1.2676,                 2.0339,               0.001585,               0.001585,               0.001585
                     87,                 2.0183,                 1.4084,                 1.7981,                0.95739,                0.98611,                0.99447,                0.49279,                 1.8411,                 1.2719,                 1.9597,               0.001486,               0.001486,               0.001486
