                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 1.6618,                 1.1426,                 1.8507,                0.91861,                0.89911,                0.97754,                0.50647,                 1.6369,                 1.5678,                 2.6231,             0.00041041,             0.00041041,             0.00041041
                     38,                 1.5375,                 1.1265,                 1.8444,                0.95025,                      1,                  0.995,                0.52646,                 1.5633,                 1.4178,                 2.5023,             0.00038211,             0.00038211,             0.00038211
                     39,                 1.6039,                 1.1236,                 1.8235,                0.95726,                      1,                  0.995,                0.56547,                 1.4134,                 1.3296,                 2.3841,             0.00035382,             0.00035382,             0.00035382
                     40,                 1.5541,                 1.0721,                 1.7372,                0.96989,                      1,                  0.995,                0.63745,                 1.3104,                 1.2425,                 2.2764,             0.00032553,             0.00032553,             0.00032553
                     41,                 1.4155,                 1.1372,                 1.8179,                0.96989,                      1,                  0.995,                0.63745,                 1.3104,                 1.2425,                 2.2764,             0.00029723,             0.00029723,             0.00029723
                     42,                 1.4953,                 1.1991,                 1.9934,                0.96925,                0.99307,                  0.995,                0.68269,                 1.2765,                 1.2601,                 2.1974,             0.00026894,             0.00026894,             0.00026894
                     43,                 1.4135,                 1.1778,                 1.8093,                  0.971,                0.98628,                  0.995,                0.68203,                 1.3932,                 1.2906,                 2.1635,             0.00024064,             0.00024064,             0.00024064
                     44,                  1.424,                 1.2632,                 2.0301,                0.97045,                0.99018,                  0.995,                0.64621,                  1.531,                 1.2726,                 2.1486,             0.00021235,             0.00021235,             0.00021235
                     45,                 1.4281,                 1.1565,                 1.9958,                0.97045,                0.99018,                  0.995,                0.64621,                  1.531,                 1.2726,                 2.1486,             0.00018406,             0.00018406,             0.00018406
                     46,                 1.3459,                 1.2132,                 2.0259,                0.97552,                 0.9885,                  0.995,                0.64002,                 1.5599,                 1.2048,                 2.1144,             0.00015576,             0.00015576,             0.00015576
                     47,                 1.3019,                 1.0862,                 1.8217,                0.97661,                      1,                  0.995,                 0.6495,                 1.4488,                 1.1148,                 2.0443,             0.00012747,             0.00012747,             0.00012747
                     48,                 1.3124,                 1.1366,                 1.8769,                0.97803,                0.99862,                  0.995,                0.67115,                 1.3416,                 1.0601,                 1.9813,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     49,                 1.3364,                 1.1393,                 1.8485,                0.97803,                0.99862,                  0.995,                0.67115,                 1.3416,                 1.0601,                 1.9813,             7.0878e-05,             7.0878e-05,             7.0878e-05
                     50,                 1.2686,                 1.1121,                 1.8325,                0.97622,                0.99696,                  0.995,                0.68973,                 1.2552,                 1.0169,                 1.9301,             4.2584e-05,             4.2584e-05,             4.2584e-05
